community_code,week_start,rpt_comm_pace_status,black_homesites,red_homesites,yellow_homesites,green_homesites,dirt_homesites
01106,2024-09-16,Behind Pace,2,3,1,0,16
01106,2024-09-23,On Pace,7,4,3,13,18
01106,2024-09-30,Ahead of Pace,0,5,2,7,9
01106,2024-10-07,Ahead of Pace,0,5,1,11,19
01106,2024-10-14,Ahead of Pace,11,5,2,15,27
01106,2024-10-21,Behind Pace,13,1,2,8,23
01106,2024-10-28,On Pace,9,0,1,19,18
01106,2024-11-04,Ahead of Pace,4,2,2,10,13
01106,2024-11-11,On Pace,0,7,0,14,11
01106,2024-11-18,Behind Pace,6,5,2,4,14
01106,2024-11-25,Behind Pace,1,3,2,14,19
01106,2024-12-02,Very Behind Pace,8,5,4,12,21
01106,2024-12-09,Behind Pace,6,5,0,12,13
01106,2024-12-16,Very Behind Pace,5,6,0,14,23
01106,2024-12-23,Behind Pace,6,0,0,5,13
01106,2024-12-30,Behind Pace,5,5,0,12,10
01106,2025-01-06,Very Ahead of Pace,15,0,3,12,20
01106,2025-01-13,Ahead of Pace,0,4,0,4,17
01106,2025-01-20,Ahead of Pace,3,2,0,9,11
01106,2025-01-27,Ahead of Pace,2,3,0,4,21
01106,2025-02-03,On Pace,4,0,0,15,14
01106,2025-02-10,Ahead of Pace,6,1,2,20,5
01106,2025-02-17,On Pace,0,4,1,7,18
01106,2025-02-24,Very Behind Pace,11,2,0,8,6
01106,2025-03-03,Behind Pace,0,0,2,8,10
01106,2025-03-10,Behind Pace,1,4,3,19,15
01106,2025-03-17,Behind Pace,10,4,0,5,27
01106,2025-03-24,Very Behind Pace,8,0,2,4,25
01106,2025-03-31,On Pace,4,0,0,13,8
01106,2025-04-07,Behind Pace,8,8,1,10,25
01106,2025-04-14,Very Ahead of Pace,5,5,0,0,14
01106,2025-04-21,Very Ahead of Pace,3,3,1,10,5
01106,2025-04-28,Behind Pace,2,1,3,3,21
01106,2025-05-05,Ahead of Pace,1,2,1,7,22
01106,2025-05-12,Very Ahead of Pace,4,5,2,9,12
01106,2025-05-19,Behind Pace,0,4,0,12,9
01106,2025-05-26,On Pace,3,3,2,3,17
01106,2025-06-02,Very Ahead of Pace,0,1,0,11,19
01106,2025-06-09,On Pace,7,6,0,6,30
01106,2025-06-16,Ahead of Pace,6,6,3,10,17
01106,2025-06-23,Ahead of Pace,8,3,4,9,21
01106,2025-06-30,Very Ahead of Pace,6,8,0,8,13
01106,2025-07-07,On Pace,16,1,2,10,25
01106,2025-07-14,On Pace,0,4,0,13,19
01106,2025-07-21,On Pace,2,0,3,4,24
01106,2025-07-28,On Pace,2,0,7,8,24
01106,2025-08-04,On Pace,3,2,3,13,12
01107,2024-08-05,Ahead of Pace,8,4,0,12,19
01107,2024-08-12,Ahead of Pace,0,6,0,7,6
01107,2024-08-19,Ahead of Pace,11,2,3,5,1
01107,2024-08-26,On Pace,7,5,3,17,14
01107,2024-09-02,On Pace,4,0,7,1,32
01107,2024-09-09,On Pace,0,4,4,23,14
01107,2024-09-16,Ahead of Pace,6,1,0,15,0
01107,2024-09-23,Behind Pace,12,2,0,7,10
01107,2024-09-30,Ahead of Pace,4,6,1,5,14
01107,2024-10-07,Behind Pace,4,2,5,1,17
01107,2024-10-14,On Pace,2,0,0,10,14
01107,2024-10-21,Very Behind Pace,1,3,2,8,7
01107,2024-10-28,Behind Pace,9,0,3,5,20
01107,2024-11-04,On Pace,2,5,1,2,15
01107,2024-11-11,On Pace,2,0,1,15,13
01107,2024-11-18,Behind Pace,2,3,0,1,12
01107,2024-11-25,On Pace,0,3,0,12,16
01107,2024-12-02,Ahead of Pace,2,0,2,5,6
01107,2024-12-09,Very Ahead of Pace,13,0,3,0,24
01107,2024-12-16,On Pace,5,0,2,16,16
01107,2024-12-23,Ahead of Pace,8,2,1,6,27
01107,2024-12-30,On Pace,1,5,2,9,20
01107,2025-01-06,Behind Pace,9,0,0,16,0
01107,2025-01-13,On Pace,2,4,5,18,19
01107,2025-01-20,Behind Pace,1,0,2,15,15
01107,2025-01-27,Behind Pace,16,5,0,0,11
01107,2025-02-03,Behind Pace,3,8,2,8,10
01107,2025-02-10,Behind Pace,0,0,2,17,11
01107,2025-02-17,Behind Pace,4,11,0,5,20
01107,2025-02-24,On Pace,9,5,1,8,5
01107,2025-03-03,Very Behind Pace,2,0,3,11,17
01107,2025-03-10,On Pace,0,0,0,10,13
01107,2025-03-17,Ahead of Pace,1,1,0,7,23
01107,2025-03-24,On Pace,7,3,5,13,13
01107,2025-03-31,Behind Pace,5,0,4,7,24
01107,2025-04-07,Ahead of Pace,0,3,0,10,9
01107,2025-04-14,Very Behind Pace,10,1,2,6,15
01107,2025-04-21,On Pace,5,0,5,19,13
01107,2025-04-28,On Pace,5,1,2,3,6
01107,2025-05-05,Behind Pace,0,0,2,7,6
01107,2025-05-12,Very Ahead of Pace,4,2,4,2,8
01107,2025-05-19,On Pace,0,2,0,16,19
01107,2025-05-26,Very Behind Pace,3,8,2,0,12
01107,2025-06-02,On Pace,6,4,1,10,8
01107,2025-06-09,On Pace,4,1,1,18,30
01107,2025-06-16,Behind Pace,2,2,0,7,9
01107,2025-06-23,Ahead of Pace,4,1,0,7,8
01107,2025-06-30,On Pace,0,5,1,9,15
01107,2025-07-07,Ahead of Pace,8,0,3,10,5
01107,2025-07-14,Ahead of Pace,2,4,2,1,14
01107,2025-07-21,Very Behind Pace,15,3,0,14,14
01107,2025-07-28,Behind Pace,0,1,3,15,6
01107,2025-08-04,Ahead of Pace,4,4,2,8,9
01108,2024-08-05,Very Behind Pace,2,0,2,10,14
01108,2024-08-12,Ahead of Pace,9,2,0,4,14
01108,2024-08-19,Ahead of Pace,7,0,0,7,20
01108,2024-08-26,On Pace,7,1,2,5,13
01108,2024-09-02,Ahead of Pace,4,0,3,14,3
01108,2024-09-09,Ahead of Pace,11,4,0,16,10
01108,2024-09-16,Very Ahead of Pace,8,1,1,8,22
01108,2024-09-23,Very Ahead of Pace,6,0,3,2,15
01108,2024-09-30,Ahead of Pace,2,4,1,8,20
01108,2024-10-07,Behind Pace,6,4,6,3,30
01108,2024-10-14,Ahead of Pace,0,4,1,11,17
01108,2024-10-21,Very Behind Pace,3,0,0,12,10
01108,2024-10-28,On Pace,6,4,2,12,15
01108,2024-11-04,Behind Pace,17,3,2,12,13
01108,2024-11-11,Ahead of Pace,8,7,0,9,10
01108,2024-11-18,On Pace,2,0,2,6,8
01108,2024-11-25,Very Ahead of Pace,7,4,2,12,20
01108,2024-12-02,Very Ahead of Pace,4,3,1,11,9
01108,2024-12-09,On Pace,6,3,0,12,14
01108,2024-12-16,Ahead of Pace,0,0,2,3,14
01108,2024-12-23,Very Ahead of Pace,3,2,0,12,23
01108,2024-12-30,Ahead of Pace,4,3,1,10,27
01108,2025-01-06,Behind Pace,9,7,2,8,4
01108,2025-01-13,Behind Pace,6,1,3,4,16
01108,2025-01-20,Very Ahead of Pace,6,9,0,4,7
01108,2025-01-27,Ahead of Pace,3,4,6,3,7
01108,2025-02-03,On Pace,2,7,2,7,0
01108,2025-02-10,Behind Pace,3,5,0,10,16
01108,2025-02-17,On Pace,7,4,5,5,17
01108,2025-02-24,Behind Pace,11,0,1,3,22
01108,2025-03-03,Ahead of Pace,10,0,3,10,20
01108,2025-03-10,On Pace,6,4,0,15,16
01108,2025-03-17,Very Behind Pace,4,1,2,0,24
01108,2025-03-24,On Pace,2,5,0,15,20
01108,2025-03-31,Very Behind Pace,3,3,4,12,11
01108,2025-04-07,On Pace,11,0,1,14,15
01108,2025-04-14,Ahead of Pace,4,3,1,9,15
01108,2025-04-21,On Pace,2,1,2,9,14
01108,2025-04-28,Ahead of Pace,2,1,0,7,1
01108,2025-05-05,Behind Pace,0,3,1,10,8
01108,2025-05-12,Behind Pace,2,1,0,8,7
01108,2025-05-19,Ahead of Pace,5,0,2,19,21
01108,2025-05-26,Behind Pace,6,6,0,15,7
01108,2025-06-02,Very Ahead of Pace,0,3,1,2,0
01108,2025-06-09,Ahead of Pace,6,2,0,4,7
01108,2025-06-16,Ahead of Pace,14,2,0,15,0
01108,2025-06-23,Very Behind Pace,4,0,0,4,18
01108,2025-06-30,On Pace,3,5,0,19,12
01108,2025-07-07,Ahead of Pace,7,0,0,15,15
01108,2025-07-14,On Pace,7,6,0,6,10
01108,2025-07-21,Ahead of Pace,5,0,4,14,4
01108,2025-07-28,Behind Pace,0,1,3,7,20
01108,2025-08-04,On Pace,9,5,5,10,13
01109,2024-08-05,Ahead of Pace,5,5,3,4,3
01109,2024-08-12,Very Behind Pace,6,4,3,14,17
01109,2024-08-19,Very Behind Pace,2,3,4,6,11
01109,2024-08-26,On Pace,4,8,2,18,14
01109,2024-09-02,On Pace,0,8,2,10,10
01109,2024-09-09,Very Behind Pace,0,1,3,3,19
01109,2024-09-16,Very Behind Pace,7,1,0,10,6
01109,2024-09-23,Behind Pace,2,4,0,19,17
01109,2024-09-30,Very Behind Pace,7,3,2,11,19
01109,2024-10-07,On Pace,2,1,4,6,22
01109,2024-10-14,Ahead of Pace,9,7,2,16,8
01109,2024-10-21,On Pace,6,1,0,4,13
01109,2024-10-28,Behind Pace,5,2,0,4,19
01109,2024-11-04,Behind Pace,8,4,2,4,19
01109,2024-11-11,Ahead of Pace,7,0,0,9,28
01109,2024-11-18,On Pace,11,7,3,15,24
01109,2024-11-25,On Pace,0,4,2,14,27
01109,2024-12-02,Very Ahead of Pace,0,2,3,0,14
01109,2024-12-09,Behind Pace,9,8,1,12,8
01109,2024-12-16,Ahead of Pace,4,1,0,4,27
01109,2024-12-23,Behind Pace,7,0,2,3,12
01109,2024-12-30,On Pace,6,0,2,14,5
01109,2025-01-06,Behind Pace,3,4,1,7,12
01109,2025-01-13,Ahead of Pace,10,4,2,20,24
01109,2025-01-20,On Pace,3,0,3,6,4
01109,2025-01-27,Ahead of Pace,5,1,2,15,18
01109,2025-02-03,Ahead of Pace,1,0,2,13,14
01109,2025-02-10,On Pace,9,3,2,7,6
01109,2025-02-17,On Pace,3,6,2,7,14
01109,2025-02-24,Ahead of Pace,9,5,0,8,5
01109,2025-03-03,Behind Pace,9,1,1,8,15
01109,2025-03-10,On Pace,6,9,2,6,23
01109,2025-03-17,Behind Pace,1,0,1,6,15
01109,2025-03-24,On Pace,7,1,0,5,14
01109,2025-03-31,On Pace,0,0,0,11,6
01109,2025-04-07,Behind Pace,5,3,3,13,27
01109,2025-04-14,Behind Pace,0,6,3,11,1
01109,2025-04-21,On Pace,2,3,4,12,22
01109,2025-04-28,Behind Pace,4,0,3,8,15
01109,2025-05-05,Ahead of Pace,1,4,0,9,9
01109,2025-05-12,On Pace,6,0,0,1,21
01109,2025-05-19,Ahead of Pace,0,0,0,7,25
01109,2025-05-26,Ahead of Pace,0,0,2,11,0
01109,2025-06-02,Behind Pace,3,4,4,16,0
01109,2025-06-09,Behind Pace,12,3,1,7,4
01109,2025-06-16,On Pace,1,1,0,6,7
01109,2025-06-23,Ahead of Pace,2,7,1,11,14
01109,2025-06-30,Very Ahead of Pace,4,5,0,22,13
01109,2025-07-07,On Pace,0,2,3,15,16
01109,2025-07-14,Very Ahead of Pace,4,9,5,17,16
01109,2025-07-21,Very Behind Pace,4,11,2,4,19
01109,2025-07-28,Behind Pace,1,3,3,5,27
01109,2025-08-04,On Pace,0,0,0,2,21
01110,2024-08-05,On Pace,1,5,2,9,9
01110,2024-08-12,Behind Pace,2,9,1,1,23
01110,2024-08-19,Ahead of Pace,5,2,1,7,14
01110,2024-08-26,On Pace,9,4,5,11,15
01110,2024-09-02,Ahead of Pace,0,4,3,17,13
01110,2024-09-09,On Pace,0,1,0,5,18
01110,2024-09-16,Ahead of Pace,13,7,5,18,21
01110,2024-09-23,On Pace,3,0,3,2,10
01110,2024-09-30,On Pace,3,0,6,12,14
01110,2024-10-07,Behind Pace,5,3,0,9,11
01110,2024-10-14,On Pace,0,6,4,15,10
01110,2024-10-21,Behind Pace,10,0,5,6,10
01110,2024-10-28,Behind Pace,3,0,1,3,14
01110,2024-11-04,On Pace,8,2,1,14,26
01110,2024-11-11,On Pace,0,4,4,2,12
01110,2024-11-18,Very Ahead of Pace,11,7,2,8,16
01110,2024-11-25,On Pace,2,4,3,12,9
01110,2024-12-02,On Pace,0,0,4,10,13
01110,2024-12-09,Ahead of Pace,11,1,1,23,18
01110,2024-12-16,On Pace,7,4,3,7,14
01110,2024-12-23,Ahead of Pace,8,2,0,6,9
01110,2024-12-30,Behind Pace,12,1,1,11,7
01110,2025-01-06,On Pace,9,3,0,14,25
01110,2025-01-13,Very Behind Pace,5,0,2,11,17
01110,2025-01-20,On Pace,1,1,1,8,12
01110,2025-01-27,On Pace,2,0,1,14,17
01110,2025-02-03,On Pace,4,2,1,9,20
01110,2025-02-10,Ahead of Pace,4,3,2,6,15
01110,2025-02-17,Ahead of Pace,4,2,3,9,15
01110,2025-02-24,On Pace,0,3,0,15,18
01110,2025-03-03,Ahead of Pace,8,6,0,9,9
01110,2025-03-10,On Pace,8,0,2,19,17
01110,2025-03-17,Ahead of Pace,5,1,0,7,11
01110,2025-03-24,Behind Pace,8,2,0,22,17
01110,2025-03-31,Ahead of Pace,7,3,1,11,8
01110,2025-04-07,Ahead of Pace,1,7,2,9,21
01110,2025-04-14,Behind Pace,8,0,0,2,19
01110,2025-04-21,Very Ahead of Pace,6,4,0,11,15
01110,2025-04-28,On Pace,5,0,0,13,3
01110,2025-05-05,Very Behind Pace,8,8,0,15,13
01110,2025-05-12,Behind Pace,11,5,2,17,17
01110,2025-05-19,Behind Pace,8,7,2,15,13
01110,2025-05-26,On Pace,5,6,0,3,12
01110,2025-06-02,On Pace,13,5,2,16,4
01110,2025-06-09,Ahead of Pace,3,5,3,16,15
01110,2025-06-16,On Pace,2,1,2,14,20
01110,2025-06-23,Ahead of Pace,15,0,1,13,4
01110,2025-06-30,On Pace,0,4,3,3,0
01110,2025-07-07,On Pace,5,6,2,13,6
01110,2025-07-14,Ahead of Pace,1,2,0,4,20
01110,2025-07-21,On Pace,4,2,0,10,0
01110,2025-07-28,Ahead of Pace,5,1,5,14,20
01110,2025-08-04,Behind Pace,0,3,0,5,14
01111,2024-08-05,Behind Pace,5,5,0,1,3
01111,2024-08-12,On Pace,4,4,0,14,27
01111,2024-08-19,On Pace,0,4,0,6,14
01111,2024-08-26,On Pace,0,4,0,21,20
01111,2024-09-02,Behind Pace,5,2,1,21,4
01111,2024-09-09,Behind Pace,0,6,1,6,12
01111,2024-09-16,Very Ahead of Pace,5,10,1,10,10
01111,2024-09-23,Behind Pace,6,0,5,6,15
01111,2024-09-30,Very Behind Pace,4,0,3,8,7
01111,2024-10-07,Very Behind Pace,4,6,2,11,8
01111,2024-10-14,Behind Pace,11,0,2,5,24
01111,2024-10-21,Behind Pace,0,0,3,14,6
01111,2024-10-28,Very Ahead of Pace,8,5,0,16,19
01111,2024-11-04,On Pace,7,0,0,9,28
01111,2024-11-11,On Pace,3,1,2,12,9
01111,2024-11-18,Very Ahead of Pace,3,8,3,5,9
01111,2024-11-25,On Pace,10,0,0,17,22
01111,2024-12-02,On Pace,14,1,0,9,11
01111,2024-12-09,Behind Pace,11,0,0,5,17
01111,2024-12-16,On Pace,5,6,2,7,25
01111,2024-12-23,Ahead of Pace,4,1,1,5,13
01111,2024-12-30,Very Behind Pace,3,0,0,15,5
01111,2025-01-06,Ahead of Pace,2,0,3,10,13
01111,2025-01-13,Ahead of Pace,3,2,0,21,13
01111,2025-01-20,Behind Pace,4,2,0,4,12
01111,2025-01-27,Very Ahead of Pace,4,1,2,13,15
01111,2025-02-03,On Pace,0,0,0,7,21
01111,2025-02-10,On Pace,7,1,0,12,20
01111,2025-02-17,Very Behind Pace,5,0,0,8,25
01111,2025-02-24,On Pace,2,6,0,16,26
01111,2025-03-03,Very Behind Pace,0,1,1,12,14
01111,2025-03-10,On Pace,2,1,0,7,9
01111,2025-03-17,Ahead of Pace,8,6,1,15,12
01111,2025-03-24,On Pace,6,0,2,7,21
01111,2025-03-31,Ahead of Pace,7,3,0,15,19
01111,2025-04-07,Behind Pace,0,4,1,4,17
01111,2025-04-14,Behind Pace,1,4,2,11,14
01111,2025-04-21,Ahead of Pace,1,5,0,7,9
01111,2025-04-28,Ahead of Pace,5,5,4,13,8
01111,2025-05-05,Ahead of Pace,0,6,2,10,3
01111,2025-05-12,Ahead of Pace,5,0,0,8,10
01111,2025-05-19,On Pace,7,2,1,9,10
01111,2025-05-26,Very Behind Pace,2,2,2,0,8
01111,2025-06-02,Ahead of Pace,5,2,0,0,27
01111,2025-06-09,Behind Pace,0,2,0,9,3
01111,2025-06-16,On Pace,0,5,3,7,21
01111,2025-06-23,On Pace,2,3,0,12,23
01111,2025-06-30,Behind Pace,3,4,0,8,10
01111,2025-07-07,Ahead of Pace,1,3,2,20,10
01111,2025-07-14,On Pace,7,4,4,6,10
01111,2025-07-21,Behind Pace,9,4,0,12,25
01111,2025-07-28,On Pace,4,2,2,16,14
01111,2025-08-04,Ahead of Pace,0,4,0,13,22
01112,2024-08-05,Behind Pace,8,2,2,13,13
01112,2024-08-12,Ahead of Pace,5,5,5,3,14
01112,2024-08-19,Very Behind Pace,0,0,1,8,9
01112,2024-08-26,Behind Pace,1,3,0,14,26
01112,2024-09-02,On Pace,4,2,5,11,3
01112,2024-09-09,On Pace,7,0,0,7,18
01112,2024-09-16,On Pace,5,0,5,8,12
01112,2024-09-23,Behind Pace,11,3,3,16,22
01112,2024-09-30,Behind Pace,5,5,0,12,22
01112,2024-10-07,On Pace,1,0,7,6,30
01112,2024-10-14,Behind Pace,7,6,2,8,6
01112,2024-10-21,Behind Pace,4,4,1,13,25
01112,2024-10-28,Ahead of Pace,0,5,2,17,16
01112,2024-11-04,Ahead of Pace,5,0,0,15,15
01112,2024-11-11,Very Behind Pace,7,3,0,9,8
01112,2024-11-18,On Pace,8,6,1,5,10
01112,2024-11-25,Ahead of Pace,10,2,3,7,18
01112,2024-12-02,Behind Pace,2,2,2,3,14
01112,2024-12-09,Behind Pace,1,4,3,9,21
01112,2024-12-16,On Pace,2,2,1,14,15
01112,2024-12-23,Behind Pace,3,4,2,11,9
01112,2024-12-30,Behind Pace,0,6,3,10,19
01112,2025-01-06,Ahead of Pace,6,4,4,6,34
01112,2025-01-13,Behind Pace,6,5,2,19,25
01112,2025-01-20,Behind Pace,8,2,1,10,15
01112,2025-01-27,On Pace,0,4,2,16,22
01112,2025-02-03,Ahead of Pace,9,6,1,10,2
01112,2025-02-10,On Pace,1,2,2,2,13
01112,2025-02-17,On Pace,10,1,0,10,17
01112,2025-02-24,Ahead of Pace,2,3,1,11,10
01112,2025-03-03,Behind Pace,1,0,1,6,12
01112,2025-03-10,On Pace,2,3,0,1,20
01112,2025-03-17,On Pace,0,8,7,3,8
01112,2025-03-24,On Pace,5,0,1,0,11
01112,2025-03-31,Behind Pace,6,0,4,7,33
01112,2025-04-07,On Pace,0,5,1,13,33
01112,2025-04-14,On Pace,9,2,2,8,12
01112,2025-04-21,Ahead of Pace,2,1,0,14,6
01112,2025-04-28,On Pace,0,6,5,16,19
01112,2025-05-05,Ahead of Pace,9,0,2,12,19
01112,2025-05-12,Ahead of Pace,7,3,2,10,6
01112,2025-05-19,Behind Pace,4,4,0,16,9
01112,2025-05-26,On Pace,0,2,0,9,16
01112,2025-06-02,On Pace,7,5,2,12,12
01112,2025-06-09,Very Ahead of Pace,9,5,0,10,16
01112,2025-06-16,Very Behind Pace,7,1,0,8,32
01112,2025-06-23,Behind Pace,3,8,1,3,5
01112,2025-06-30,Behind Pace,3,0,2,13,13
01112,2025-07-07,Ahead of Pace,12,0,3,12,20
01112,2025-07-14,On Pace,0,2,0,10,13
01112,2025-07-21,Ahead of Pace,13,2,2,13,21
01112,2025-07-28,Very Ahead of Pace,12,4,0,6,18
01112,2025-08-04,On Pace,2,1,0,14,12
01113,2024-08-05,Behind Pace,0,3,3,8,14
01113,2024-08-12,Very Ahead of Pace,3,4,1,13,17
01113,2024-08-19,Very Behind Pace,6,1,0,15,15
01113,2024-08-26,Ahead of Pace,10,3,0,13,22
01113,2024-09-02,On Pace,1,0,0,2,20
01113,2024-09-09,Very Ahead of Pace,2,2,6,14,28
01113,2024-09-16,On Pace,1,2,0,9,8
01113,2024-09-23,On Pace,11,3,2,14,23
01113,2024-09-30,Very Ahead of Pace,9,6,4,9,21
01113,2024-10-07,On Pace,4,0,4,12,13
01113,2024-10-14,Behind Pace,1,3,0,0,5
01113,2024-10-21,Behind Pace,4,4,0,18,10
01113,2024-10-28,Very Behind Pace,4,0,3,19,12
01113,2024-11-04,On Pace,6,0,0,9,15
01113,2024-11-11,Ahead of Pace,4,0,3,13,23
01113,2024-11-18,Ahead of Pace,1,7,1,12,29
01113,2024-11-25,Ahead of Pace,2,1,1,6,18
01113,2024-12-02,On Pace,7,5,3,13,30
01113,2024-12-09,Behind Pace,3,1,0,16,15
01113,2024-12-16,On Pace,5,1,2,9,19
01113,2024-12-23,On Pace,7,1,2,16,11
01113,2024-12-30,Very Behind Pace,4,1,1,7,9
01113,2025-01-06,Very Ahead of Pace,10,1,1,15,11
01113,2025-01-13,Behind Pace,5,5,2,15,15
01113,2025-01-20,Very Behind Pace,0,1,0,16,1
01113,2025-01-27,Ahead of Pace,4,1,1,8,16
01113,2025-02-03,Very Ahead of Pace,10,2,5,13,15
01113,2025-02-10,Ahead of Pace,4,4,0,13,15
01113,2025-02-17,Very Behind Pace,0,4,3,11,21
01113,2025-02-24,Very Ahead of Pace,7,0,1,13,5
01113,2025-03-03,Very Behind Pace,0,4,3,7,18
01113,2025-03-10,On Pace,2,10,0,12,3
01113,2025-03-17,On Pace,5,2,3,5,10
01113,2025-03-24,Ahead of Pace,4,4,3,14,13
01113,2025-03-31,On Pace,5,2,3,7,20
01113,2025-04-07,Very Behind Pace,10,4,2,17,20
01113,2025-04-14,On Pace,6,0,2,7,16
01113,2025-04-21,Behind Pace,4,3,1,6,17
01113,2025-04-28,Very Ahead of Pace,0,0,0,7,17
01113,2025-05-05,Very Behind Pace,0,1,1,14,8
01113,2025-05-12,Ahead of Pace,11,0,0,7,17
01113,2025-05-19,Very Behind Pace,3,3,0,9,13
01113,2025-05-26,Behind Pace,2,1,4,11,20
01113,2025-06-02,Behind Pace,6,7,5,7,8
01113,2025-06-09,Behind Pace,11,6,0,0,0
01113,2025-06-16,Behind Pace,0,1,5,10,2
01113,2025-06-23,Ahead of Pace,8,7,0,12,30
01113,2025-06-30,Behind Pace,7,5,2,8,14
01113,2025-07-07,On Pace,4,0,3,10,19
01113,2025-07-14,Very Ahead of Pace,4,0,3,12,19
01113,2025-07-21,Ahead of Pace,4,6,0,13,11
01113,2025-07-28,On Pace,8,4,0,9,5
01113,2025-08-04,On Pace,4,0,6,4,14
01114,2024-08-05,Ahead of Pace,7,2,0,6,10
01114,2024-08-12,Ahead of Pace,5,0,5,4,11
01114,2024-08-19,Ahead of Pace,7,1,0,14,17
01114,2024-08-26,On Pace,6,0,1,6,12
01114,2024-09-02,Behind Pace,3,0,0,10,24
01114,2024-09-09,Ahead of Pace,7,1,0,12,8
01114,2024-09-16,Ahead of Pace,3,0,0,5,11
01114,2024-09-23,On Pace,3,4,0,3,9
01114,2024-09-30,Ahead of Pace,2,3,1,16,10
01114,2024-10-07,Ahead of Pace,4,0,4,13,23
01114,2024-10-14,Very Behind Pace,5,0,5,5,8
01114,2024-10-21,Very Ahead of Pace,5,2,0,7,24
01114,2024-10-28,Behind Pace,0,0,1,9,16
01114,2024-11-04,On Pace,6,0,2,11,10
01114,2024-11-11,Ahead of Pace,5,0,3,5,11
01114,2024-11-18,On Pace,0,2,0,12,11
01114,2024-11-25,Very Ahead of Pace,5,4,0,13,12
01114,2024-12-02,On Pace,0,5,0,9,0
01114,2024-12-09,On Pace,7,0,3,4,24
01114,2024-12-16,Very Behind Pace,2,3,5,6,14
01114,2024-12-23,Ahead of Pace,0,5,0,13,6
01114,2024-12-30,Very Ahead of Pace,4,1,3,7,14
01114,2025-01-06,On Pace,1,3,0,8,14
01114,2025-01-13,Behind Pace,6,2,3,16,12
01114,2025-01-20,Behind Pace,4,2,0,6,9
01114,2025-01-27,Ahead of Pace,5,0,1,8,10
01114,2025-02-03,Very Behind Pace,0,7,0,1,20
01114,2025-02-10,Ahead of Pace,4,0,1,10,18
01114,2025-02-17,Ahead of Pace,1,3,2,0,4
01114,2025-02-24,Ahead of Pace,6,1,1,6,14
01114,2025-03-03,Ahead of Pace,7,3,0,12,9
01114,2025-03-10,Behind Pace,5,1,4,9,4
01114,2025-03-17,Behind Pace,12,2,0,2,18
01114,2025-03-24,Behind Pace,6,2,4,7,15
01114,2025-03-31,On Pace,5,4,0,6,28
01114,2025-04-07,Behind Pace,4,0,0,10,3
01114,2025-04-14,Ahead of Pace,0,3,0,10,21
01114,2025-04-21,On Pace,3,0,2,14,6
01114,2025-04-28,Behind Pace,7,2,0,4,8
01114,2025-05-05,On Pace,1,4,1,7,20
01114,2025-05-12,Ahead of Pace,2,0,0,8,6
01114,2025-05-19,Ahead of Pace,5,3,0,10,13
01114,2025-05-26,On Pace,12,2,0,7,19
01114,2025-06-02,Behind Pace,0,2,1,14,16
01114,2025-06-09,Ahead of Pace,4,2,2,9,5
01114,2025-06-16,Ahead of Pace,7,0,2,16,36
01114,2025-06-23,On Pace,3,5,1,6,19
01114,2025-06-30,Behind Pace,13,2,2,14,15
01114,2025-07-07,Ahead of Pace,7,2,0,13,11
01114,2025-07-14,Very Behind Pace,0,0,0,10,17
01114,2025-07-21,Ahead of Pace,7,5,1,12,11
01114,2025-07-28,Ahead of Pace,6,2,2,14,6
01114,2025-08-04,On Pace,7,3,4,9,15
01115,2024-08-05,On Pace,5,5,3,10,5
01115,2024-08-12,Behind Pace,5,0,1,15,27
01115,2024-08-19,On Pace,0,3,1,11,9
01115,2024-08-26,Ahead of Pace,4,9,4,11,21
01115,2024-09-02,Behind Pace,3,4,1,13,1
01115,2024-09-09,Ahead of Pace,3,5,1,8,16
01115,2024-09-16,Ahead of Pace,6,2,0,6,12
01115,2024-09-23,Behind Pace,14,5,1,8,14
01115,2024-09-30,Behind Pace,6,0,1,14,22
01115,2024-10-07,Very Ahead of Pace,5,0,3,9,20
01115,2024-10-14,Very Behind Pace,1,10,0,8,10
01115,2024-10-21,On Pace,8,0,4,5,30
01115,2024-10-28,Ahead of Pace,5,4,4,9,16
01115,2024-11-04,Ahead of Pace,1,4,2,21,17
01115,2024-11-11,On Pace,3,5,3,11,11
01115,2024-11-18,Behind Pace,6,3,0,12,7
01115,2024-11-25,On Pace,4,4,2,5,19
01115,2024-12-02,Ahead of Pace,4,7,5,11,19
01115,2024-12-09,Ahead of Pace,5,6,3,15,15
01115,2024-12-16,Ahead of Pace,0,6,0,0,12
01115,2024-12-23,Ahead of Pace,9,4,1,12,14
01115,2024-12-30,Ahead of Pace,10,2,0,9,5
01115,2025-01-06,Behind Pace,0,0,3,8,14
01115,2025-01-13,On Pace,5,4,4,3,15
01115,2025-01-20,On Pace,2,6,0,5,16
01115,2025-01-27,On Pace,7,5,4,1,22
01115,2025-02-03,Behind Pace,9,5,1,16,2
01115,2025-02-10,Ahead of Pace,11,0,1,15,11
01115,2025-02-17,Behind Pace,6,1,1,5,5
01115,2025-02-24,On Pace,2,0,3,10,4
01115,2025-03-03,On Pace,0,0,3,11,30
01115,2025-03-10,Behind Pace,3,0,3,15,12
01115,2025-03-17,Very Ahead of Pace,0,0,1,2,22
01115,2025-03-24,Ahead of Pace,4,0,4,5,17
01115,2025-03-31,On Pace,10,0,3,5,26
01115,2025-04-07,Ahead of Pace,10,0,1,0,13
01115,2025-04-14,Very Ahead of Pace,6,2,1,8,13
01115,2025-04-21,Very Behind Pace,4,1,4,11,5
